Sale-Price,Purchase-Date,Purchase-Price,Type,Class,Location,Shape,U-Index,Proximity,N-Rank,P-Chance,Built,Renovate,Access,Crime-Rate,C-Rating,Gov-Index,Contour,Garage,Swimming
19940.4,Apr-1986,11696.9,duplex,residential,Center,rectangle,3,20516,2,0.44167747201042473,1969,1980.0,alley,28,5,6,NA,Yes,NA
3386.4,February-1974,8502.0,villa,residential,Border,irregular,3,21752,7,0.5684316918898547,1961,1971.0,highway,93,3,7,NA,Yes, No
11205.3,May-1987,4348.1,duplex,commercial,Center,trapezoid,5,7618,10,0.4090057999224742,1975,1986.0,alley,51,3,1,,Yes,
11435.5,August-1982,4469.7,duplex,residential,Center,trapezoid,2,5665,5,0.9609933889184976,1976,0.0,street,70,1,10,NA,No,NA
10235.9,July-2006,3168.1,flat,residential,Outskirts,rectangle,3,65830,10,0.8844700726039297,2004,0.0,highway,67,1,4,NA,No,NA
18134.1,April-1998,4941.0,flat,residential,Outskirts,rectangle,4,63984mts,6,0.6094523627305747,1985,1995.0,highway,99,2,4,NA,No,
10654.8,September-1988,3871.7,flat,commercial,Outskirts,trapezoid,5,56994mts,3,0.6682061227895706,1987,0.0,highway,84,4,8,NA,Yes,NA
10471.4,November-2006,5491.7,duplex,commercial,Border,irregular,3,22238,8,0.9472862609174414,1998,0.0,street,80,2,4,NA,Yes,NA
4614.2,October-1989,2768.4,villa,residential,Center,trapezoid,3,21480,7,0.9667772554147502,1985,0.0,alley,67,4,6,NA,Yes, No
11681.8,December-2007,8915.3,flat,residential,Center,rectangle,4,9620mts,2,0.4885281545375413,1997,2007.0,street,63,1,4,,Yes,
18538.4,April-2008,4224.0,land,industrial,Border,rectangle,3,29235,3,0.061099671398671895,1996,0.0,highway,76,3,10,C,NA,NA
18513.5,April-85,10047.5,duplex,residential,Outskirts,rectangle,1,74099,6,0.18255399069263978,1985,0.0,highway,65,1,8,NA,Yes,
9416.8,May-1972,4637.8,flat,commercial,Outskirts,irregular,3,63921,2,0.6177442269009329,1955,1964.0,highway,85,1,1,NA,No,
11660.1,December-1974,11234.6,open land,industrial,Border,rectangle,5,31890,2,0.49716245947469795,1965,0.0,street,91,2,10,C,NA,
3833.2,July-2006,3698.7,villa,residential,Border,trapezoid,2,38645,9,0.27667255885988107,1994,2003.0,highway,88,4,4,NA,Yes, No
12220.2,October-1983,10894.4,duplex,residential,Center,rectangle,5,8814mts,3,0.934106474299315,1982,0.0,alley,7,3,2,NA,Yes,NA
11277.2,May-1989,6957.0,duplex,residential,Outskirts,rectangle,1,73369mts,1,0.9130417018124243,1974,1985.0,highway,37,5,8,,Yes,NA
18102.6,April-79,2489.7,duplex,residential,Center,irregular,3,17506,3,0.4024801476339781,1973,0.0,alley,48,2,4,NA,No,NA
11602.9,July-1982,2788.9,open land,industrial,Center,rectangle,5,13218,7,0.37351826734775206,1967,0.0,alley,26,3,1,F,NA,NA
10766.3,May-1982,8314.8,land,commercial,Outskirts,irregular,2,59034,1,0.20051699401503287,1968,0.0,highway,6,2,10,C,NA,NA
4024.5,Jul-2005,5148.2,villa,residential,Border,rectangle,2,25815mts,7,0.7650604038483502,1992,2001.0,highway,81,4,8,NA,Yes,Yes
11292.6,November-1997,10905.4,flat,residential,Center,irregular,2,10744,4,0.6790427427756721,1991,0.0,alley,52,2,4,,Yes,NA
9465.9,February-1980,2135.7,flat,commercial,Border,rectangle,2,30353mts,10,0.33090425556596603,1967,1975.0,street,89,1,8,NA,Yes,
10647.0,October-85,4682.9,duplex,commercial,Border,rectangle,5,23947,5,0.38907326916749085,1980,0.0,street,65,4,7,,Yes,NA
10903.8,August-1990,8931.3,flat,residential,Border,irregular,4,35523,8,0.9716088874984576,1972,1981.0,street,11,2,5,NA,Yes,
10749.5,Jun-1994,9314.1,duplex,commercial,Border,irregular,1,26088,9,0.6743533283953447,1980,1989.0,street,34,4,4,,Yes,NA
12511.2,January-2005,5392.3,open land,industrial,Center,rectangle,3,25422mts,5,0.9524153473173228,1988,0.0,alley,24,5,3,F,NA,
11812.6,February-1988,10984.2,open land,industrial,Outskirts,irregular,4,57231mts,7,0.4749114882433646,1986,0.0,highway,27,5,2,F,NA,NA
11094.7,September-1972,1903.9,land,industrial,Center,rectangle,3,12685,2,0.23548362329632488,1961,0.0,street,96,4,1,C,NA,
3290.2,February-1971,3984.9,villa,residential,Outskirts,irregular,5,71394,8,0.07610103082551334,1952,1961.0,highway,83,5,9,NA,Yes,Yes
10666.0,January-2003,2525.7,duplex,residential,Center,irregular,5,6423,1,0.039113247886178426,1998,0.0,street,58,1,3,NA,No,NA
11746.4,April-1992,1259.8,villa,residential,Border,trapezoid,1,32450,3,0.21916269486182782,1976,1984.0,street,4,4,4,NA,Yes,Yes
11279.8,June-1994,8290.9,flat,residential,Border,rectangle,5,25966,1,0.868053103202365,1984,1992.0,street,49,3,5,,No,NA
3324.3,June-09,4116.4,villa,residential,Border,irregular,4,34968mts,8,0.029103443065730317,1994,2005.0,street,96,2,1,,Yes, No
10852.1,January-1982,4205.2,duplex,residential,Center,irregular,2,16889,1,0.5657892982374717,1968,1977.0,street,10,1,9,NA,Yes,
5613.8,Mar-1990,11856.0,villa,residential,Center,trapezoid,1,19244,1,0.5905642223098302,1989,0.0,alley,5,5,10,,Yes, No
10618.3,August-1990,11823.6,flat,residential,Outskirts,irregular,2,64056mts,6,0.729669898190411,1976,1987.0,highway,98,1,4,,Yes,NA
11375.7,June-1977,10203.4,duplex,commercial,Outskirts,trapezoid,5,68045,6,0.7451199021703115,1958,1968.0,highway,48,2,8,,Yes,NA
11576.9,September-1977,6985.9,open land,industrial,Center,irregular,5,9234mts,9,0.19000759820593527,1977,0.0,alley,95,5,2,F,NA,NA
11786.5,August-1974,11632.4,duplex,residential,Outskirts,trapezoid,3,66756,2,0.8296906483001443,1956,1964.0,highway,18,2,1,,Yes,NA
11243.4,October-1983,9639.5,land,residential,Border,irregular,4,38160,10,0.2197302870093949,1968,0.0,highway,8,4,9,C,NA,NA
9585.7,Jan-1987,915.6,duplex,commercial,Border,irregular,1,28813,10,0.1774061292720187,1971,1982.0,street,10,5,1,,No,NA
12445.7,May-2000,9571.0,open land,residential,Border,trapezoid,2,26518,4,0.8655968101281953,1985,0.0,street,45,3,1,C,NA,NA
19264.2,April-97,7783.9,open land,commercial,Center,irregular,4,15515,1,0.21313604174421397,1990,0.0,alley,78,3,1,C,NA,NA
10949.4,Aug-2004,1550.2,open land,commercial,Outskirts,irregular,5,54694,1,0.37486682281837735,1986,0.0,highway,65,4,8,F,NA,
4365.9,September-2007,11303.5,villa,residential,Outskirts,irregular,2,65124mts,10,0.7578639146841079,1998,0.0,highway,21,4,6,NA,Yes, No
4224.0,July-2004,8768.7,villa,residential,Border,irregular,2,39120mts,8,0.7540587661221673,1998,0.0,highway,47,5,1,,Yes,Yes
11485.8,September-1970,8474.1,land,industrial,Border,rectangle,5,24454,5,0.9418993448668141,1955,0.0,highway,58,1,1,F,NA,
13090.0,April-1997,9935.9,villa,residential,Center,rectangle,2,7052,3,0.8281583766082516,1995,0.0,street,39,5,10,NA,Yes, No
11353.2,December-1998,5542.1,open land,industrial,Border,irregular,2,29686,1,0.9097687518135248,1982,0.0,street,65,2,2,F,NA,
11290.9,Jan-1996,8525.1,duplex,residential,Border,rectangle,1,34428,1,0.656885203340792,1991,0.0,street,83,4,7,NA,No,
11211.2,June-1984,6864.8,duplex,commercial,Outskirts,trapezoid,3,51520mts,2,0.695122489056472,1967,1975.0,highway,55,5,2,,Yes,NA
4162.4,February-87,5786.7,villa,residential,Center,irregular,3,3357,6,0.8250854530260021,1973,1984.0,alley,96,5,7,,Yes, No
11055.5,June-03,1388.2,land,commercial,Border,irregular,2,23809,7,0.9310892247101693,2003,0.0,street,38,4,3,F,NA,NA
12209.6,May-1976,9531.9,open land,industrial,Outskirts,trapezoid,4,66553,7,0.8856942157317484,1973,0.0,highway,49,3,4,F,NA,NA
10828.0,January-1981,10004.9,flat,residential,Outskirts,rectangle,4,58923,5,0.4578014383254553,1965,1973.0,highway,14,2,6,NA,No,
19478.7,April-1989,9209.7,open land,commercial,Center,irregular,3,15648,3,0.4400931521453597,1984,0.0,alley,39,4,4,C,NA,NA
11371.5,August-1996,9809.0,flat,residential,Center,trapezoid,1,5098mts,10,0.09475091051571538,1992,0.0,street,70,1,10,,No,NA
10438.6,November-77,6089.3,flat,residential,Outskirts,rectangle,1,64927mts,1,0.449020636649751,1967,1978.0,highway,11,3,6,,Yes,NA
10169.1,June-2003,4473.9,flat,commercial,Border,trapezoid,1,22302mts,5,0.09440603712164641,1988,1999.0,highway,68,3,9,NA,Yes,NA
10729.3,November-1996,5938.6,duplex,commercial,Outskirts,trapezoid,2,59981,5,0.1284906183553154,1995,0.0,highway,8,2,5,NA,Yes,NA
11822.5,December-1990,11259.0,open land,industrial,Border,trapezoid,1,22666mts,7,0.81542176375162,1985,0.0,highway,8,2,10,C,NA,NA
10210.4,October-1981,1311.3,flat,commercial,Outskirts,trapezoid,5,77421,1,0.17841032442829008,1963,1973.0,highway,76,5,2,,No,
10995.2,January-2002,5680.6,land,industrial,Outskirts,irregular,5,71000,4,0.48019877036247693,1989,0.0,highway,58,3,9,C,NA,NA
3194.1,July-1991,2039.6,villa,residential,Outskirts,rectangle,4,58406mts,1,0.08788524911843576,1985,0.0,highway,64,1,4,NA,Yes, No
4694.4,August-1973,10356.7,villa,residential,Outskirts,trapezoid,5,78244mts,4,0.5541030285813491,1970,0.0,highway,56,3,9,,Yes, No
11065.6,May-2001,3596.6,flat,residential,Outskirts,trapezoid,4,55499,4,0.9739171737653916,1998,0.0,highway,37,4,6,NA,No,NA
11037.0,February-1995,8502.6,duplex,commercial,Outskirts,trapezoid,3,68234,2,0.19044777324804085,1990,0.0,highway,35,2,9,NA,No,NA
3965.6,August-81,7770.8,villa,residential,Outskirts,rectangle,5,70631,9,0.3991613580266983,1966,1974.0,highway,60,3,5,NA,Yes, No
12480.2,January-01,9195.2,open land,residential,Center,rectangle,1,23117,1,0.08913344083651842,1991,0.0,alley,53,3,7,F,NA,NA
10477.7,December-83,3493.1,duplex,residential,Border,trapezoid,2,34206,10,0.08201886303745531,1965,1974.0,street,51,1,6,NA,Yes,NA
4306.4,October-97,7814.0,villa,residential,Center,irregular,2,3569,9,0.7142512950612531,1985,1994.0,alley,6,3,1,NA,Yes, No
11050.0,June-98,3753.5,land,industrial,Outskirts,trapezoid,2,76547mts,7,0.31451763460135396,1988,0.0,highway,4,1,4,C,NA,NA
9639.2,August-1984,5134.3,flat,commercial,Outskirts,irregular,3,74964,7,0.4645157107057256,1977,0.0,highway,91,3,6,NA,No,NA
4220.2,June-1995,6901.0,villa,residential,Outskirts,rectangle,4,53219,2,0.229146689419498,1980,1991.0,highway,62,4,1,,Yes,Yes
10221.6,Dec-1970,9504.7,flat,residential,Border,irregular,1,36774mts,9,0.5423469340662227,1955,1964.0,highway,36,5,6,NA,No,NA
10929.2,March-73,11201.0,flat,commercial,Center,irregular,2,13228,4,0.9107055328509197,1967,0.0,alley,90,4,4,NA,No,NA
4395.3,December-2006,10808.2,villa,residential,Outskirts,rectangle,1,67140,4,0.4173883825630692,2002,0.0,highway,64,3,2,NA,Yes, No
5053.9,February-1995,5484.4,villa,residential,Center,trapezoid,4,19993,3,0.03686988057412077,1988,0.0,alley,17,5,3,NA,Yes,Yes
10888.9,November-82,3729.7,open land,industrial,Border,irregular,4,21082,1,0.6360489033483121,1978,0.0,street,59,1,3,F,NA,NA
10590.5,October-1987,4440.1,flat,commercial,Border,trapezoid,3,32262,6,0.6936133898269032,1978,0.0,street,2,1,9,NA,Yes,NA
4292.4,October-97,3653.1,villa,residential,Outskirts,trapezoid,5,58579,5,0.6435035718497933,1989,0.0,highway,48,2,7,,Yes,Yes
10784.7,September-1995,2056.4,duplex,residential,Border,trapezoid,1,37423mts,7,0.4325283678885472,1994,0.0,highway,0,5,6,NA,Yes,NA
12057.6,November-1987,9528.0,open land,commercial,Center,trapezoid,2,8239mts,2,0.08035571442337708,1968,0.0,street,75,1,8,C,NA,NA
3945.1,September-1989,6777.4,villa,residential,Outskirts,rectangle,1,72844,8,0.10326857794499833,1970,1980.0,highway,3,4,6,NA,Yes,Yes
12105.4,Feb-1977,10509.6,open land,residential,Outskirts,irregular,4,78523,5,0.7810167887717344,1970,0.0,highway,46,5,10,F,NA,NA
11522.5,January-1980,6469.4,duplex,residential,Outskirts,trapezoid,3,80463mts,2,0.8791061982648884,1972,0.0,highway,75,5,1,NA,Yes,NA
4255.5,Feb-2007,10813.5,villa,residential,Outskirts,irregular,4,57655,1,0.4033274410080615,1992,2003.0,highway,76,3,4,NA,Yes, No
11911.3,January-01,6984.5,open land,residential,Outskirts,trapezoid,3,70200,2,0.4421271223749166,1989,,highway,87,3,9,C,NA,NA
4485.6,August-1972,10577.2,villa,residential,Center,irregular,1,19220,3,0.4906614475771822,1970,0.0,street,67,4,6,NA,Yes, No
11452.3,June-2006,9665.4,flat,commercial,Center,irregular,4,13959,4,0.8349762612121392,1993,2004.0,street,10,3,4,NA,No,
4427.1,January-1971,10019.7,villa,residential,Border,rectangle,2,30607mts,3,0.8624822248417101,1952,1960.0,highway,62,5,10,NA,Yes,Yes
11390.5,February-2004,8466.8,open land,industrial,Border,rectangle,4,28448mts,6,0.04491947609406188,1991,,highway,16,4,10,C,NA,
12361.7,May-1987,11652.9,land,industrial,Border,trapezoid,5,20420,10,0.6778367468127513,1985,0.0,highway,28,3,3,F,NA,NA
3612.5,May-1992,1387.9,villa,residential,Center,irregular,1,14567,2,0.31152884746578435,1980,1989.0,street,85,4,1,NA,Yes, No
5514.0,Jan-2006,9198.4,villa,residential,Center,trapezoid,4,5419,4,0.7293767786124857,1989,2000.0,alley,86,5,9,NA,Yes, No
3015.9,October-92,3443.5,villa,residential,Outskirts,irregular,3,51887,6,0.4524891405381056,1975,1986.0,highway,97,2,1,,Yes, No
19226.9,April-1973,5099.8,open land,industrial,Center,rectangle,4,16692,3,0.20410032158971936,1971,,street,56,3,1,C,NA,NA
18347.7,April-1982,1947.4,open land,industrial,Outskirts,irregular,2,68314,2,0.22453710810843497,1973,,highway,67,5,1,F,NA,NA
10543.2,January-1975,4871.3,open land,commercial,Border,irregular,2,21373,6,0.1785230904135574,1969,,street,42,1,10,F,NA,
10972.9,July-2000,11823.0,flat,residential,Outskirts,rectangle,2,71966mts,5,0.26085281783593084,1991,0.0,highway,16,1,3,NA,No,
10936.9,Oct-1994,1824.9,flat,commercial,Center,rectangle,5,19944,9,0.49223726032512316,1989,0.0,street,0,5,9,,Yes,NA
9803.9,October-1971,6076.5,duplex,commercial,Border,irregular,2,23092,6,0.39264463605199285,1966,0.0,highway,28,3,8,,Yes,NA
11487.6,March-09,6485.4,flat,residential,Border,trapezoid,4,39163,7,0.9133196420629492,2004,0.0,highway,44,5,6,NA,Yes,NA
4476.3,March-1999,11174.8,villa,residential,Outskirts,rectangle,3,66302,10,0.17555571086024746,1986,1996.0,highway,91,4,1,,Yes,Yes
11463.0,May-05,7586.9,flat,residential,Center,trapezoid,3,5714mts,10,0.48309638625936113,1991,1999.0,alley,59,2,5,,No,
11606.8,October-2003,11133.4,duplex,residential,Border,irregular,5,36911,6,0.7621075817273693,1992,2002.0,street,83,5,5,,No,NA
10931.2,October-2002,9101.1,duplex,residential,Border,irregular,5,39535mts,10,0.5267850205873152,1988,1996.0,highway,44,4,9,NA,No,NA
12928.7,February-1994,6882.9,open land,residential,Center,trapezoid,5,5448,4,0.7065736220297061,1989,0.0,alley,90,4,9,F,NA,NA
4477.7,March-2004,2031.6,villa,residential,Border,trapezoid,2,25848,10,0.9375269755836405,1989,2000.0,street,27,5,9,,Yes,Yes
11478.7,January-86,8210.7,flat,commercial,Center,trapezoid,4,18892mts,8,0.5515182996516341,1982,0.0,alley,69,5,9,,No,NA
10502.8,August-1978,3678.6,duplex,residential,Center,irregular,4,22088mts,10,0.3801896982830738,1968,1976.0,alley,92,3,8,,Yes,
12012.0,November-2005,10422.6,flat,residential,Center,rectangle,4,9434mts,2,0.8889868641352929,2002,0.0,alley,3,2,2,NA,Yes,NA
10849.0,February-1989,10766.6,flat,residential,Outskirts,rectangle,1,56642mts,7,0.3945419240192697,1988,0.0,highway,95,5,3,NA,No,NA
11635.0,August-2008,2998.6,open land,residential,Center,irregular,5,19934,7,0.6654744720335527,2002,,street,23,1,5,C,NA,
11064.1,September-1986,9073.4,land,commercial,Border,irregular,1,26350,6,0.1574544743938271,1986,,street,89,2,8,F,NA,NA
12439.1,September-1998,9210.6,open land,commercial,Center,trapezoid,1,14133,7,0.7372670563924276,1988,0.0,street,37,2,4,C,NA,NA
11254.8,March-1995,11236.9,duplex,residential,Border,irregular,3,20472,5,0.5513866335321178,1982,1990.0,street,45,4,7,NA,No,NA
19298.0,April-2009,10977.1,open land,industrial,Outskirts,irregular,2,64390,4,0.1500392629462577,2006,0.0,highway,5,1,10,F,NA,NA
12096.7,February-1988,10747.0,open land,residential,Center,irregular,2,20807,7,0.540375310072747,1983,0.0,alley,19,4,1,C,NA,NA
11966.3,March-1988,8422.6,open land,industrial,Border,trapezoid,5,34749,2,0.7004226160244262,1985,0.0,street,34,1,6,C,NA,NA
10549.3,Oct-1994,10625.9,duplex,commercial,Border,irregular,2,26985,5,0.6900565192349746,1985,0.0,highway,20,1,10,NA,Yes,NA
4239.0,February-1999,5276.6,villa,residential,Border,rectangle,3,31874,9,0.6230209712316696,1982,1990.0,street,18,3,5,NA,Yes,Yes
4061.1,May-1974,8513.4,villa,residential,Outskirts,irregular,5,64454mts,7,0.5850992539563792,1956,1965.0,highway,63,5,6,NA,Yes,Yes
10746.9,September-79,891.0,duplex,residential,Outskirts,trapezoid,3,73759,1,0.850293988208488,1962,1973.0,highway,12,3,4,NA,No,NA
11986.2,December-06,10650.5,open land,industrial,Center,rectangle,3,2777,7,0.028154622195916468,1987,0.0,alley,67,3,6,C,NA,NA
10910.6,October-1996,11518.8,duplex,commercial,Outskirts,rectangle,1,52014,3,0.42767422517424714,1993,0.0,highway,95,2,10,NA,Yes,NA
11273.4,October-1990,4926.9,open land,commercial,Outskirts,irregular,1,63571,4,0.9298245852837912,1973,0.0,highway,21,5,10,F,NA,NA
10187.8,September-1974,6863.7,duplex,commercial,Border,irregular,1,32684,1,0.9213600342037328,1973,0.0,highway,42,4,5,NA,No,NA
19478.1,April-1999,10491.0,duplex,residential,Center,irregular,5,15440mts,10,0.5797036151692236,1982,1991.0,street,65,3,10,NA,No,
10860.2,Feb-2005,1896.2,land,industrial,Center,irregular,2,7315,1,0.0012989540725821813,1989,0.0,alley,98,1,7,F,NA,NA
11646.6,May-2009,7850.2,open land,residential,Outskirts,irregular,5,51959,9,0.14211316765213056,1990,0.0,highway,34,3,1,F,NA,NA
10926.2,March-1973,1194.0,open land,residential,Border,trapezoid,1,35504mts,10,0.8666390206540566,1973,0.0,street,44,1,10,C,NA,NA
11873.3,January-2000,11022.2,land,industrial,Outskirts,trapezoid,2,55494mts,8,0.9270975539163305,1998,0.0,highway,94,1,1,C,NA,
10880.6,October-1980,7856.3,flat,residential,Outskirts,rectangle,4,73368mts,4,0.7637050355734802,1979,0.0,highway,8,3,7,NA,No,NA
17875.9,April-1976,3254.4,flat,residential,Border,rectangle,5,39014,2,0.35380520840510876,1961,1972.0,highway,73,3,2,NA,Yes,NA
10216.0,Feb-1977,4274.0,flat,residential,Border,rectangle,5,20285,8,0.7413816512469897,1961,1969.0,highway,86,3,2,,Yes,
4817.5,March-2006,9396.1,villa,residential,Outskirts,trapezoid,2,61417,8,0.8550010066074386,2002,0.0,highway,72,2,8,NA,Yes,Yes
10313.6,January-76,4096.3,duplex,commercial,Center,irregular,4,23590mts,10,0.2579305064402486,1971,0.0,street,38,2,7,,No,NA
10743.7,March-1982,6774.6,land,commercial,Border,irregular,2,37237mts,8,0.7321208392015335,1966,,highway,36,4,6,C,NA,NA
12245.2,February-1972,11911.9,open land,residential,Center,rectangle,1,18066,8,0.7248731316965111,1966,,street,45,1,8,C,NA,NA
3140.1,November-1970,4002.2,villa,residential,Outskirts,irregular,3,73556,10,0.06644094502992604,1960,1970.0,highway,20,4,6,NA,Yes,Yes
11543.8,May-1982,10546.4,duplex,commercial,Border,rectangle,5,32032mts,2,0.5020877178151193,1971,1979.0,street,19,5,2,NA,Yes,
11064.1,Jun-1976,8620.2,flat,residential,Outskirts,trapezoid,5,72412mts,7,0.5791592422466263,1967,0.0,highway,79,2,2,NA,Yes,NA
4988.2,November-2000,11447.9,villa,residential,Outskirts,rectangle,4,79641mts,2,0.94192039919926,1998,0.0,highway,61,4,3,,Yes, No
11974.0,Sep-2007,5298.7,land,commercial,Center,rectangle,5,11254mts,9,0.4222940767051945,1998,,alley,14,5,7,C,NA,NA
10116.2,October-1975,3795.8,duplex,residential,Border,irregular,5,38354mts,9,0.5585169269399105,1970,0.0,highway,79,5,7,NA,No,
5438.1,September-1994,7534.5,villa,residential,Center,trapezoid,4,15187,7,0.9880471760472885,1979,1988.0,street,99,3,10,NA,Yes,Yes
11222.5,September-00,9929.6,duplex,commercial,Center,irregular,2,21860mts,1,0.44688068480545773,1981,1992.0,alley,97,4,10,NA,No,
19825.5,April-86,11946.6,open land,residential,Outskirts,trapezoid,4,67150mts,10,0.36929670153961724,1980,0.0,highway,30,1,7,C,NA,NA
11878.5,April-2002,11016.3,villa,residential,Outskirts,irregular,2,56078,3,0.7152938814239621,1993,0.0,highway,8,1,6,,Yes, No
10918.0,December-1982,6957.1,open land,industrial,Outskirts,irregular,1,79437,8,0.6378057030784896,1976,0.0,highway,16,5,9,C,NA,
3511.2,July-1970,1115.3,villa,residential,Border,rectangle,3,33193,2,0.3488761590353777,1959,1969.0,street,56,4,5,NA,Yes,Yes
4899.5,January-1998,9784.5,villa,residential,Outskirts,trapezoid,5,65130mts,1,0.8185360466434933,1991,0.0,highway,36,1,2,NA,Yes, No
3765.5,July-1972,2831.8,villa,residential,Center,rectangle,4,8667,8,0.027995508292056215,1971,0.0,alley,72,3,7,NA,Yes,Yes
11721.3,November-1977,3182.4,open land,commercial,Center,trapezoid,2,3898,6,0.7754548834831747,1975,0.0,alley,31,5,5,C,NA,
11539.2,July-2002,3488.0,open land,residential,Outskirts,rectangle,5,56506mts,2,0.6151149046523896,1983,0.0,highway,83,5,5,C,NA,
11330.5,September-05,6722.3,duplex,residential,Border,trapezoid,1,20283,3,0.46886699622028294,1989,1998.0,street,59,3,2,NA,No,
9222.4,May-1972,1131.7,flat,residential,Border,irregular,1,28925mts,3,0.8792048725917275,1962,1970.0,highway,91,2,5,,No,NA
4641.6,October-1971,5963.8,villa,residential,Center,rectangle,3,21004,8,0.8077386211205482,1971,0.0,alley,34,5,7,NA,Yes,Yes
18217.1,Apr-1974,3887.6,duplex,commercial,Center,rectangle,3,16632,4,0.08816277911768133,1972,0.0,street,95,1,5,NA,Yes,NA
18634.5,April-1976,2427.8,open land,commercial,Border,trapezoid,1,31845,5,0.24203821585721963,1974,0.0,highway,56,3,3,F,NA,
